ID	AveExpr	log2FC	Pvalue	FDR	Case	Control	des	substrates	direction	productions	subSystemes	genes
ALAt2r	8.23838168351517	-0.660126734224337	0.330709022758639	0.926470532105121	7.92 +/- 1.68	8.58 +/- 1.71	L-Alanine Reversible Transport via Proton Symport	ala_L[e] + h[e]	<=>	ala_L[c] + h[c]	Transport, extracellular	SLC36A1;SLC36A2
EX_his_L(e)	-10.6355306354456	0.687299208934267	0.0974568457385145	0.926470532105121	-10.31 +/- 1.12	-10.99 +/- 0.87	Exchange of L-Histidine	his_L[e]	<=>		Exchange/demand reaction	
EX_phe_L(e)	-9.53023478835928	0.057395356344367	0.496196159476073	0.932690333429439	-9.5 +/- 0	-9.56 +/- 0.2	Exchange of L-Phenylalanine	phe_L[e]	<=>		Exchange/demand reaction	
EX_tyr_L(e)	-8.5304578939117	-0.0714641936776061	0.4657628796902	0.932690333429439	-8.56 +/- 0.26	-8.49 +/- 0	Exchange of L-Tyrosine 	tyr_L[e]	<=>		Exchange/demand reaction	
NTD6	-16.8173550128929	1.11670569099412	0.256467743289671	0.926470532105121	-16.28 +/- 2.86	-17.4 +/- 1.92	5'-Nucleotidase (dAMP)	damp[c] + h2o[c]	->	dad_2[c] + pi[c]	Nucleotide interconversion	NT5C;NT5C1A;NT5C1B;NT5C2;NT5C3A;NT5E
NTD7	-8.94014785688601	0.515815443404174	0.473012755356529	0.932690333429439	-8.69 +/- 1.64	-9.21 +/- 1.97	5'-Nucleotidase (AMP)	amp[c] + h2o[c]	->	adn[c] + pi[c]	Nucleotide interconversion	NT5C;NT5C1A;NT5C1B;NT5C2;NT5C3A
NTD9	-12.1849316923994	-0.409115038242748	0.518561481244034	0.932690333429439	-12.38 +/- 1.32	-11.97 +/- 1.84	5'-Nucleotidase (GMP)	gmp[c] + h2o[c]	->	gsn[c] + pi[c]	Nucleotide interconversion	NT5C1A;NT5C1B;NT5C2;NT5C3A;NT5E
NTD10	-9.1989619347184	0.801291872201235	0.444710710621217	0.932690333429439	-8.81 +/- 2.21	-9.62 +/- 3.03	5'-Nucleotidase (XMP)	h2o[c] + xmp[c]	->	pi[c] + xtsn[c]	Nucleotide interconversion	NT5C;NT5C1A;NT5C1B;NT5C2;NT5C3A;NT5E
NTD11	-12.3690875257116	-0.238018523960191	0.656079015860759	0.957694109255888	-12.48 +/- 1.31	-12.25 +/- 1.38	5'-Nucleotidase (IMP)	h2o[c] + imp[c]	->	ins[c] + pi[c]	Purine catabolism	NT5C1A;NT5C1B;NT5C2;NT5C3A;NT5E
ADPRDP	-9.06769953161655	0.119054040222197	0.415838598988109	0.932690333429439	-9.01 +/- 0.31	-9.13 +/- 0.35	ADPribose Diphosphatase	adprib[c] + h2o[c]	->	2.0 h[c] + amp[c] + r5p[c]	Nucleotide interconversion	NUDT5
EX_ind3ac(e)	-12.4862882930421	0.673843599468483	0.344742360133266	0.926470532105121	-12.16 +/- 1.72	-12.84 +/- 1.85	Exchange of Indole-3-Acetate	ind3ac[e]	<=>		Exchange/demand reaction	
NH4tb	-0.0986903421135996	-0.917283936007139	0.815438697275808	0.992331289744284	-0.54 +/- 10	0.38 +/- 9.91	Transport of Ammonium ion	nh4[e]	<=>	nh4[c]	Transport, extracellular	
ALCD1	-7.74826618448881	-0.0458640608208718	0.868064711902642	0.992331289744284	-7.77 +/- 0.64	-7.72 +/- 0.72	Alcohol Dehydrogenase (Methanol)	meoh[c] + nad[c]	<=>	fald[c] + h[c] + nadh[c]	Miscellaneous	ADH1A;ADH1B;ADH1C;ADH4;ADH5;ADH6;ADH7;ADHFE1;ZADH2
AGDC	-8.59147576775404	0.0437526948399505	0.928046962475831	0.992331289744284	-8.57 +/- 0.87	-8.61 +/- 1.51	N-Acetylglucosamine-6-Phosphate Deacetylase	acgam6p[c] + h2o[c]	->	ac[c] + gam6p[c]	Aminosugar metabolism	AMDHD2
AICART	-11.585524832789	0.0995274989568244	0.433594762377301	0.932690333429439	-11.54 +/- 0.27	-11.64 +/- 0.29	Phosphoribosylaminoimidazolecarboxamide Formyltransferase	10fthf[c] + aicar[c]	<=>	fprica[c] + thf[c]	Purine synthesis	ATIC
ALDD2x	-11.203080391465	0.32234711155774	0.718459416756069	0.972557428300583	-11.05 +/- 1.85	-11.37 +/- 2.63	Aldehyde Dehydrogenase (Acetaldehyde, NAD)	acald[c] + h2o[c] + nad[c]	->	2.0 h[c] + ac[c] + nadh[c]	Glycolysis/gluconeogenesis	ALDH1A1;ALDH1A2;ALDH1A3;ALDH1B1;ALDH3A1;ALDH3A2;ALDH3B1;ALDH3B2;ALDH7A1;ALDH9A1
ARGSL	-5.3911799095198	-0.0379859638420994	0.650875513049517	0.955290158687663	-5.41 +/- 0.14	-5.37 +/- 0.13	Argininosuccinate Lyase	argsuc[c]	<=>	arg_L[c] + fum[c]	Alanine and aspartate metabolism	ASL
CYTK2	-5.28296408913785	0.0371711831163779	0.941546985715713	0.992331289744284	-5.27 +/- 1.32	-5.3 +/- 1.22	Cytidylate Kinase (dCMP)	atp[c] + dcmp[c]	<=>	adp[c] + dcdp[c]	Nucleotide interconversion	CMPK1
EX_trp_L(e)	-9.50701719582397	0.108043112394453	0.279972537079769	0.926470532105121	-9.46 +/- 0	-9.56 +/- 0.28	Exchange of L-Tryptophan 	trp_L[e]	<=>		Exchange/demand reaction	
FACOAL161	-9.21729787607708	-0.86522817119617	0.272144522946954	0.926470532105121	-9.63 +/- 2.1	-8.77 +/- 1.81	Fatty-Acid- Coenzyme A Ligase (Hexadecenoate)	atp[c] + coa[c] + hdcea[c]	->	amp[c] + hdcoa[c] + ppi[c]	Fatty acid oxidation	ACSBG2;ACSL1
G6PDA	-15.2832655566869	-2.10711595523199	0.0281492342556907	0.926470532105121	-16.29 +/- 2.14	-14.19 +/- 2.47	Glucosamine-6-Phosphate Deaminase	gam6p[c] + h2o[c]	->	f6p[c] + nh4[c]	Aminosugar metabolism	GNPDA1;GNPDA2
GALK	-12.8294433381251	-0.0258788495862028	0.774105510530678	0.988824668297078	-12.84 +/- 0.14	-12.82 +/- 0.18	Galactokinase	atp[c] + gal[c]	->	adp[c] + gal1p[c] + h[c]	Galactose metabolism	GALK1;GALK2
GALT	9.03564410529883	-0.191649689274502	0.755730993403236	0.977357022434057	8.94 +/- 1.6	9.14 +/- 1.5	Galactose-1-Phosphate Uridylyltransferase	gal1p[c] + h[c] + utp[c]	<=>	ppi[c] + udpgal[c]	Galactose metabolism	GALT
GLUPRT	-11.585524832789	0.0995274989568244	0.433594762377301	0.932690333429439	-11.54 +/- 0.27	-11.64 +/- 0.29	Glutamine Phosphoribosyldiphosphate Amidotransferase	gln_L[c] + h2o[c] + prpp[c]	->	glu_L[c] + ppi[c] + pram[c]	Purine synthesis	PPAT
GND	-10.0614655297458	1.06000062200079	0.0104770505324671	0.926470532105121	-9.55 +/- 1.31	-10.61 +/- 0.3	Phosphogluconate Dehydrogenase	6pgc[c] + nadp[c]	->	co2[c] + nadph[c] + ru5p_D[c]	Pentose phosphate pathway	PGD
HEX7	-11.0721098750063	-1.08156707795166	0.115393805634624	0.926470532105121	-11.59 +/- 1.56	-10.51 +/- 1.82	Hexokinase (D-Fructose:ATP)	atp[c] + fru[c]	->	adp[c] + f6p[c] + h[c]	Fructose and mannose metabolism	GCK;HK1;HK2;HK3;HKDC1
HXPRT	-10.8554381337909	0.0838405411130783	0.898025802328956	0.992331289744284	-10.82 +/- 1.66	-10.9 +/- 1.64	Hypoxanthine Phosphoribosyltransferase (Hypoxanthine)	hxan[c] + prpp[c]	->	imp[c] + ppi[c]	Nucleotide salvage pathway	HPRT1
IMACTD	-9.49019387546014	-0.0115607852821693	0.864752450066175	0.992331289744284	-9.5 +/- 0.05	-9.48 +/- 0.06	Imidazole Acetaldeyde Dehydrogenase	h2o[c] + im4act[c] + nad[c]	->	2.0 h[c] + im4ac[c] + nadh[c]	Histidine metabolism	ALDH1A1;ALDH1A2;ALDH3A2;ALDH7A1;ALDH9A1
IMPC	-11.585524832789	0.0995274989568244	0.433594762377301	0.932690333429439	-11.54 +/- 0.27	-11.64 +/- 0.29	IMP Cyclohydrolase	h2o[c] + imp[c]	<=>	fprica[c]	Purine synthesis	ATIC
LDH_D	-8.27812935885932	0.557523682646524	0.270172110619833	0.926470532105121	-8.01 +/- 1.09	-8.57 +/- 1.41	D-Lactate Dehydrogenase	lac_D[c] + nad[c]	<=>	h[c] + nadh[c] + pyr[c]	Pyruvate metabolism	LDHD
LDH_L	-1.65429732105663	0.401787825359121	0.332199426705589	0.926470532105121	-1.46 +/- 1.02	-1.86 +/- 1.03	L-Lactate Dehydrogenase	lac_L[c] + nad[c]	<=>	h[c] + nadh[c] + pyr[c]	Glycolysis/gluconeogenesis	LDHA;LDHAL6A;LDHAL6B;LDHB;LDHC;UEVLD
LGTHL	-8.51443272385549	-0.0945685882180403	0.694829928142074	0.965440995969551	-8.56 +/- 0.51	-8.47 +/- 0.66	Lactoylglutathione Lyase	gthrd[c] + mthgxl[c]	->	lgt_S[c]	Pyruvate metabolism	GLO1
MDH	-0.239583736294911	1.4701072433054	0.318985278582453	0.926470532105121	0.47 +/- 3.69	-1 +/- 3.7	Malate Dehydrogenase	mal_L[c] + nad[c]	<=>	h[c] + nadh[c] + oaa[c]	Citric acid cycle	MDH1;MDH1B
MI1PP	-8.79967198818787	0.552773287421301	0.0680285722574834	0.926470532105121	-8.53 +/- 0.41	-9.09 +/- 0.96	Myo-Inositol 1-Phosphatase	h2o[c] + mi1p_D[c]	->	inost[c] + pi[c]	Inositol phosphate metabolism	IMPA1;IMPA2;MTMR1;MTMR2
MI3PP	-13.8895448387909	0.0442824954539081	0.766363140993799	0.985274477330189	-13.87 +/- 0.35	-13.91 +/- 0.33	Myo-Inositol 3-Phosphatase	h2o[c] + mi3p_D[c]	->	inost[c] + pi[c]	Inositol phosphate metabolism	IMPA1;IMPA2
PFK	-4.28515728437323	-0.0118076547809505	0.911565370658909	0.992331289744284	-4.29 +/- 0.22	-4.28 +/- 0.21	Phosphofructokinase	atp[c] + f6p[c]	->	adp[c] + fdp[c] + h[c]	Glycolysis/gluconeogenesis	PFKL;PFKM;PFKP
PRFGS	-11.585524832789	0.0995274989568244	0.433594762377301	0.932690333429439	-11.54 +/- 0.27	-11.64 +/- 0.29	Phosphoribosylformylglycinamidine Synthase	atp[c] + fgam[c] + gln_L[c] + h2o[c]	->	adp[c] + fpram[c] + glu_L[c] + h[c] + pi[c]	Purine synthesis	PFAS
PYK	-7.22246232734985	0.726173267962554	0.5746631772149	0.932690333429439	-6.87 +/- 3.15	-7.6 +/- 3.39	Pyruvate Kinase	adp[c] + h[c] + pep[c]	->	atp[c] + pyr[c]	Glycolysis/gluconeogenesis	PKLR;PKM
TMDS	-14.6589475290348	0.0971774920167228	0.434862914683859	0.932690333429439	-14.61 +/- 0.26	-14.71 +/- 0.28	Thymidylate Synthase	dump[c] + mlthf[c]	->	dhf[c] + dtmp[c]	Nucleotide interconversion	TYMS
TYRTA	-8.74841004735247	-0.149053104706022	0.567923303908234	0.932690333429439	-8.82 +/- 0.85	-8.67 +/- 0.27	Tyrosine Transaminase	akg[c] + tyr_L[c]	<=>	34hpp[c] + glu_L[c]	Tyrosine metabolism	GOT1;TAT
r0392	-5.02007010805511	0.12599733871515	0.358677998927504	0.926470532105121	-4.96 +/- 0.24	-5.09 +/- 0.36	D-Glyceraldehyde:NAD+ Oxidoreductase Ec:1.2.1.3	glyald[c] + h2o[c] + nad[c]	<=>	2.0 h[c] + glyc_R[c] + nadh[c]	Miscellaneous	ALDH1B1;ALDH2;ALDH3A2;ALDH7A1;ALDH9A1
r0792	2.86903877448046	0.608299106201679	0.827880002599244	0.992331289744284	3.16 +/- 5.97	2.55 +/- 8.13	5-Methyltetrahydrofolate:NAD+ Oxidoreductase / Ec:1.5.1.20	5mthf[c] + nad[c]	<=>	2.0 h[c] + mlthf[c] + nadh[c]	Folate metabolism	MTHFR
r1667	8.2588215139214	-0.599018550379711	0.462681155790397	0.932690333429439	7.97 +/- 1.89	8.57 +/- 2.21	Y+Lat2 Utilized Transport	arg_L[e] + orn[c]	<=>	arg_L[c] + orn[e]	Transport, extracellular	SLC7A6
EX_34dhpha(e)	-17.1095106647544	1.98647977009849	0.0142173007506856	0.926470532105121	-16.16 +/- 2.66	-18.14 +/- 0	Exchange of 34Dhpha	34dhpha[e]	<=>		Exchange/demand reaction	
EX_ppa(e)	-9.04318371093087	-0.0230920108093891	0.914983521709171	0.992331289744284	-9.05 +/- 0.49	-9.03 +/- 0.56	Exchange of Propionate 	ppa[e]	<=>		Exchange/demand reaction	
UGLT	9.03564405093801	-0.191649819166567	0.755730801477245	0.977357022434057	8.94 +/- 1.6	9.14 +/- 1.5	UDPglucose-Hexose-1-Phosphate Uridylyltransferase	gal1p[c] + udpg[c]	<=>	g1p[c] + udpgal[c]	Galactose metabolism	GALT
PYRt2r	8.67982818143926	0.188808838706619	0.773343943477458	0.988824668297078	8.77 +/- 1.6	8.58 +/- 1.71	Transport of Pyruvate Reversible via Proton Symport	h[e] + pyr[e]	<=>	h[c] + pyr[c]	Transport, extracellular	SLC16A1;SLC16A3;SLC16A7
ACGAM2E	-16.4324258107618	0.0351568713127435	0.750299899768362	0.977357022434057	-16.42 +/- 0.23	-16.45 +/- 0.22	N-Acetylglucosamine 2-Epimerase	acgam[c]	<=>	acmana[c]	Aminosugar metabolism	RENBP
DCMPDA	9.18901876042077	0.985709198137725	0.358138237832837	0.926470532105121	9.66 +/- 0.92	8.68 +/- 3.77	DCMP Deaminase	dcmp[c] + h2o[c] + h[c]	<=>	dump[c] + nh4[c]	Pyrimidine catabolism	DCTD
AACOAT	-8.98841078134821	-0.091624370162636	0.569054871409725	0.932690333429439	-9.03 +/- 0.46	-8.94 +/- 0.25	Acetoacetyl Coenzyme A:Acetate Coa-Transferase	acac[c] + atp[c] + coa[c]	->	aacoa[c] + amp[c] + ppi[c]	Propanoate metabolism	AACS
GLNt4	6.30510400631351	-0.357133118269619	0.293101441450068	0.926470532105121	6.13 +/- 0.35	6.49 +/- 1.15	Transport of L-Glutamine  via Sodium Symport, Reversible	gln_L[e] + na1[e]	->	gln_L[c] + na1[c]	Transport, extracellular	ACE2;SLC38A1;SLC38A2;SLC38A4;SLC6A14;SLC6A19;TMEM27
MTHFD2	-8.95899586109804	-0.493750236405839	0.6768333017572	0.965440995969551	-9.2 +/- 2.77	-8.7 +/- 3.22	Methylenetetrahydrofolate Dehydrogenase (NAD)	mlthf[c] + nad[c]	<=>	methf[c] + nadh[c]	Folate metabolism	MTHFD2;MTHFD2L;MTHFD2P1
AHC	-10.0435503022309	0.62870695979117	0.439826414969316	0.932690333429439	-9.74 +/- 2.08	-10.37 +/- 2	Adenosylhomocysteinase	ahcys[c] + h2o[c]	<=>	adn[c] + hcys_L[c]	Methionine and cysteine metabolism	AHCY;AHCYL1
ABUTt2r	7.88797070805219	-0.533335055373312	0.424095426511399	0.932690333429439	7.63 +/- 1.64	8.17 +/- 1.7	Transport of 4-Aminobutyrate  via Proton Symport, Reversible	4abut[e] + h[e]	<=>	4abut[c] + h[c]	Transport, extracellular	SLC36A1
OBDHc	-9.56963857620279	-0.653746127054275	0.461715584450091	0.932690333429439	-9.88 +/- 2.07	-9.23 +/- 2.4	2-Oxobutanoate Dehydrogenase, Cytosolic	2obut[c] + coa[c] + nad[c]	->	co2[c] + nadh[c] + ppcoa[c]	Glycine, serine, alanine, and threonine metabolism	
3OHGLUTACte	7.10393020878331	0.884757701118537	0.0430023008493942	0.926470532105121	7.53 +/- 1.45	6.64 +/- 0	Transport of 3-Hydroxy-Glutarate, Extracellular	3ohglutac[c]	->	3ohglutac[e]	Transport, extracellular	
3OHGLUTACOAT3t	7.10393020878331	0.884757701118537	0.0430023008493942	0.926470532105121	7.53 +/- 1.45	6.64 +/- 0	Transport of 3-Hydroxy-Glutarate, Extracellular, Antiport	3ohglutac[c] + akg[e]	<=>	3ohglutac[e] + akg[c]	Transport, extracellular	SLC22A8
3AIBSYMPt	7.83949198495962	-0.362501769298105	0.580991391338965	0.932690333429439	7.67 +/- 1.6	8.03 +/- 1.71	3-Amino-Isobutyrate Transport, Sodium Symport	2.0 na1[e] + 3aib[e]	<=>	2.0 na1[c] + 3aib[c]	Transport, extracellular	
3AIBt1	7.83341186128594	-0.374194314824418	0.569936539216695	0.932690333429439	7.65 +/- 1.6	8.03 +/- 1.71	3-Amino-Isobutyrate Transport, Proton Symport	3aib[e] + h[e]	<=>	3aib[c] + h[c]	Transport, extracellular	
APRGSTRNt1e	8.99145110175623	-0.298744221831299	0.622678156983889	0.944534048036362	8.85 +/- 1.74	9.15 +/- 1.25	Hydroxyprogesterone Transport, Antiport	aprgstrn[e] + oh1[c]	<=>	aprgstrn[c] + oh1[e]	Transport, extracellular	SLC19A1
2HYDOGOAT3t	5.67204265154503	1.05637852076662	0.148741881507344	0.926470532105121	6.18 +/- 2.29	5.12 +/- 1.04	Transport of 2-Hydroxy-Glutarate, Extracellular, Antiport	2hydog[c] + akg[e]	<=>	2hydog[e] + akg[c]	Transport, extracellular	SLC22A8
2HYDOGte	5.67204265154503	1.05637852076662	0.148741881507344	0.926470532105121	6.18 +/- 2.29	5.12 +/- 1.04	Transport of 2-Hydroxy-Glutarate, Extracellular	2hydog[c]	->	2hydog[e]	Transport, extracellular	
GLUTAROAT3t	-7.32261817282042	1.31053665600962	0.786184024052558	0.990075312624461	-6.69 +/- 12.46	-8 +/- 11.99	Transport of Glutarate, Extracellular, Antiport	akg[e] + glutar[c]	<=>	akg[c] + glutar[e]	Transport, extracellular	SLC22A8
GLUTARte	-7.32261817282042	1.31053665600962	0.786184024052558	0.990075312624461	-6.69 +/- 12.46	-8 +/- 11.99	Transport of Glutarate, Extracellular	glutar[c]	->	glutar[e]	Transport, extracellular	
MMAt2e	8.74486770865799	-0.371354540085306	0.622932881725741	0.944534048036362	8.57 +/- 1.89	8.94 +/- 1.92	Facilitated Diffusion via Aquaporin into Extracellular Space	mma[c]	<=>	mma[e]	Transport, extracellular	AQP8
CE4890te2	8.01933745525464	-0.449807156649666	0.722867916910099	0.972557428300583	7.8 +/- 3.25	8.25 +/- 3.16	Facilitated Diffusion Through Uniport Oct2 into Extracellular Space	CE4890[c]	<=>	CE4890[e]	Transport, extracellular	SLC22A2
MLTHFte	3.34728026516889	0.341068906807997	0.239723368930975	0.926470532105121	3.51 +/- 0.98	3.17 +/- 0	Transport by Pcet into Extracellular Space	h[e] + mlthf[e]	->	h[c] + mlthf[c]	Transport, extracellular	SLC46A1
TYMte2	-9.82176002004826	0.0121059677663862	0.96953720799862	0.992331289744284	-9.82 +/- 0.93	-9.83 +/- 0.59	Tyraminium Proton Symport, Cytosol	h[c] + tym[c]	<=>	h[e] + tym[e]	Transport, extracellular	SLC29A4
CE4890te	8.01933745525464	-0.449807156649666	0.722867916910099	0.972557428300583	7.8 +/- 3.25	8.25 +/- 3.16	Transport by Pmat Transporter into Extracellular Space	CE4890[c] + h[c]	<=>	CE4890[e] + h[e]	Transport, extracellular	SLC29A4
C05769te3	7.19423209650291	-0.538665631104892	0.278196318281712	0.926470532105121	6.94 +/- 0.92	7.47 +/- 1.5	Transport by OATP1B Carriers into Extracellular Space	C05769[e] + hco3[c]	->	C05769[c] + hco3[e]	Transport, extracellular	SLCO1B1;SLCO1B3
C05770te4	6.29146765944314	0.477832535937909	0.57726113611413	0.932690333429439	6.52 +/- 2.23	6.04 +/- 2.08	Transport by OATP1B Carriers into Extracellular Space	C05770[e] + hco3[c]	->	C05770[c] + hco3[e]	Transport, extracellular	SLCO1B1;SLCO1B3;SLCO2B1
MLTHFte3	-13.2003949397616	-0.142672352883276	0.695860755532539	0.965440995969551	-13.27 +/- 0.63	-13.13 +/- 1.14	Transport by Folr into Extracellular Space	mlthf[e]	->	mlthf[c]	Transport, extracellular	FOLR1;FOLR2;FOLR3
MMAte	8.74486770865799	-0.371354540085306	0.622932881725741	0.944534048036362	8.57 +/- 1.89	8.94 +/- 1.92	Transport via Proton Antiport (Ammonium Transporter Rh Type C Or Type B) into Extracellular Space	h[c] + mma[e]	<=>	h[e] + mma[c]	Transport, extracellular	RHBG;RHCG
PTRCARGte	-6.1856117927416	0.179158317727233	0.963408407937468	0.992331289744284	-6.1 +/- 10.33	-6.28 +/- 9.41	Putrescine Export via Putrescine/Arginine Exchanger	arg_L[e] + ptrc[c]	->	arg_L[c] + ptrc[e]	Transport, extracellular	SLC3A2;SLC7A7
MLTHFte2	-11.0232792814199	1.22922281772829	0.609622415154764	0.937880638699637	-10.43 +/- 7.07	-11.66 +/- 4.79	Transport by Rfc into Extracellular Space	mlthf[e] + oh1[c]	<=>	mlthf[c] + oh1[e]	Transport, extracellular	SLC19A1
TYMte	-9.94847652802291	-0.231579624492557	0.597618186426697	0.933256375219432	-10.06 +/- 1.41	-9.83 +/- 0.59	Tyraminium Transport, Cytosol	tym[c]	<=>	tym[e]	Transport, extracellular	SLC22A1;SLC22A2;SLC22A3
34DHPHAte	-17.1095106647544	1.98647977009849	0.0142173007506856	0.926470532105121	-16.16 +/- 2.66	-18.14 +/- 0	 (3, 4-Dihydroxyphenyl)Acetate (Dopac) Transport, Cytosol	34dhpha[c]	<=>	34dhpha[e]	Transport, extracellular	SLC22A6;SLC22A8
34DHOXMANDte	-12.6610889841501	0.0753981972129552	0.880503106955447	0.992331289744284	-12.62 +/- 1.12	-12.7 +/- 1.4	3, 4-Dihydroxymandelate Transport, Cytosol	34dhoxmand[c]	<=>	34dhoxmand[e]	Transport, extracellular	SLC22A6;SLC22A8
ORN_Dtx	8.34794603831978	1.77083806330809	0.0615556024359572	0.926470532105121	9.2 +/- 1.46	7.43 +/- 2.97	Transport of Ornithine, Peroxisomal	h[c] + orn_D[x]	<=>	h[x] + orn_D[c]	Transport, peroxisomal	
ORN_Dte	9.83290716282866	0.276827340158592	0.309261471362207	0.926470532105121	9.97 +/- 0	9.69 +/- 0.96	Transport of Ornithine, Extracellular Space	h[e] + orn_D[c]	<=>	h[c] + orn_D[e]	Transport, extracellular	
EX_34dhoxmand(e)	-12.6610889841501	0.0753981972129552	0.880503106955447	0.992331289744284	-12.62 +/- 1.12	-12.7 +/- 1.4	Exchange of 3,4-Dihydroxymandelate	34dhoxmand[e]	<=>		Exchange/demand reaction	
CE1401te	-15.1653377109829	-0.272228711720452	0.331075134915514	0.926470532105121	-15.3 +/- 0.3	-15.02 +/- 0.94	Transport of HomocysteineThiolactone 	CE1401[c]	<=>	CE1401[e]	Transport, extracellular	
EX_CE1401(e)	-15.1653377109829	-0.272228711720452	0.331075134915514	0.926470532105121	-15.3 +/- 0.3	-15.02 +/- 0.94	Exchange of Homocysteine Thiolactone	CE1401[e]	<=>		Exchange/demand reaction	
C05769te2	7.19423209650291	-0.538665631104892	0.278196318281712	0.926470532105121	6.94 +/- 0.92	7.47 +/- 1.5	Passive Diffusion into Extracellular Space	C05769[c]	->	C05769[e]	Transport, extracellular	
C05770te3	6.29146765944314	0.477832535937909	0.57726113611413	0.932690333429439	6.52 +/- 2.23	6.04 +/- 2.08	Passive Diffusion into Extracellular Space	C05770[c]	->	C05770[e]	Transport, extracellular	
IM4ACte	-9.49019387546014	-0.0115607852821693	0.864752450066175	0.992331289744284	-9.5 +/- 0.05	-9.48 +/- 0.06	Assumed Passive Diffusion into Extracellular Space	im4ac[e]	<=>	im4ac[c]	Transport, extracellular	
EX_im4ac(e)	-9.49019387546014	-0.0115607852821693	0.864752450066175	0.992331289744284	-9.5 +/- 0.05	-9.48 +/- 0.06	Exchange of Imidazol-4-Ylacetate	im4ac[e]	<=>		Exchange/demand reaction	
GLUSIDEte	7.04248757403005	0.766598788131487	0.0774040865415506	0.926470532105121	7.41 +/- 1.46	6.64 +/- 0	Vesicle Transport of Glucosylceramide from Golgi to Extracellular	gluside_hs[g]	->	gluside_hs[e]	Transport, extracellular	
DM_k(g)	6.61438868685989	0.00236117927418089	0.970727701573594	0.992331289744284	6.62 +/- 0.02	6.61 +/- 0.01	Demand for  Potassium,  Golgi Apparatus	k[g]	->		Exchange/demand reaction	
DM_na1(x)	8.08637858567475	-0.127766453579195	0.85208388523582	0.992331289744284	8.03 +/- 1.72	8.15 +/- 1.73	Demand for  Sodium,  Peroxisomal	na1[x]	->		Exchange/demand reaction	
DM_na1(g)	-14.6457202257399	0.187184799739939	0.446380202742871	0.932690333429439	-14.56 +/- 0.82	-14.74 +/- 0.14	Demand for  Sodium,  Golgi Apparatus	na1[g]	->		Exchange/demand reaction	
DM_na1(c)	8.3005067838054	0.122533294940082	0.852139620581013	0.992331289744284	8.36 +/- 1.65	8.24 +/- 1.66	Demand for  Sodium,  Cytosolic	na1[c]	->		Exchange/demand reaction	
HMR_0019	7.83975031368679	0.17035528625144	0.795820961186132	0.992331289744284	7.92 +/- 1.68	7.75 +/- 1.64	HMR_0019	xolest2_hs[e]	->	xolest2_hs[l]	Transport, extracellular	SCARB1
HMR_0020	7.83975031368679	0.17035528625144	0.795820961186132	0.992331289744284	7.92 +/- 1.68	7.75 +/- 1.64	HMR_0020	xolest2_hs[c]	<=>	xolest2_hs[r]	Transport, endoplasmic reticular	
HMR_0155	8.96805802812484	1.01387583172003	0.0889866659424217	0.926470532105121	9.45 +/- 1.25	8.44 +/- 1.65	HMR_0155	but[e]	<=>	but[c]	Transport, extracellular	CD36;FABP1;FABP12;FABP2;FABP3;FABP4;FABP5;FABP6;FABP7;FABP9;SLC27A1;SLC27A3;SLC27A4;SLC27A6
HMR_0188	-15.959698002261	0.0886619558488242	0.531419331030893	0.932690333429439	-15.92 +/- 0.31	-16.01 +/- 0.33	Long-Chain-Fatty-Acid Coenzyme A Ligase	atp[c] + coa[c] + ddca[c]	->	amp[c] + ddcacoa[c] + ppi[c]	Fatty acid synthesis	ACSBG1;ACSBG2;ACSL1;ACSL3;ACSL4;ACSL5;ACSL6;SLC27A2
HMR_0189	-15.8124354818623	0.371859110461838	0.245977664321375	0.926470532105121	-15.63 +/- 1.04	-16.01 +/- 0.33	Palmitoyl Coenzyme A Hydrolase	ddcacoa[c] + h2o[c]	->	coa[c] + ddca[c] + h[c]	Fatty acid oxidation	ACOT1;ACOT2;ACOT4;ACOT6;ACOT7;BAAT;LOC344967
HMR_0192	-15.959698002261	0.0886619558488242	0.531419331030893	0.932690333429439	-15.92 +/- 0.31	-16.01 +/- 0.33	Long-Chain-Fatty-Acid Coenzyme A Ligase	M03051[c] + atp[c] + coa[c]	->	M03050[c] + amp[c] + ppi[c]	Fatty acid synthesis	ACSBG1;ACSBG2;ACSL1;ACSL3;ACSL4;ACSL5;ACSL6;SLC27A2
HMR_0193	-15.959698002261	0.0886619558488242	0.531419331030893	0.932690333429439	-15.92 +/- 0.31	-16.01 +/- 0.33	Palmitoyl Coenzyme A Hydrolase	M03050[c] + h2o[c]	->	M03051[c] + coa[c] + h[c]	Fatty acid oxidation	ACOT1;ACOT2;ACOT4;ACOT6;ACOT7;BAAT;LOC344967
HMR_0197	-7.71113239268366	0.120960776776377	0.848123234271142	0.992331289744284	-7.65 +/- 1.41	-7.77 +/- 1.77	Palmitoyl Coenzyme A Hydrolase	h2o[c] + tdcoa[c]	->	coa[c] + h[c] + ttdca[c]	Fatty acid oxidation	ACOT1;ACOT2;ACOT4;ACOT6;ACOT7;BAAT;LOC344967
HMR_0200	-15.959698002261	0.0886619558488242	0.531419331030893	0.932690333429439	-15.92 +/- 0.31	-16.01 +/- 0.33	Long-Chain-Fatty-Acid Coenzyme A Ligase	atp[c] + coa[c] + ttdcea[c]	->	M00129[c] + amp[c] + ppi[c]	Fatty acid synthesis	ACSBG1;ACSBG2;ACSL1;ACSL3;ACSL4;ACSL5;ACSL6;SLC27A2
